Plate,Experiment,Group,Filename,Sample,Workspace,Compensation Source,Plot Title,Gate,X Parameter,Y Parameter,Count,Volume,Concentration,%Total,%Gated,X Mean,Y Mean,X Median,Y Median,X Peak,Y Peak,X SD,Y SD,X %CV,Y %CV,X rSD,Y rSD,X %rCV,Y %rCV
d012323-0min-0Ni-Rapa-R1,0min,0min,A1.fcs,A1,Experiment,None,N/A,All Events,N/A,N/A,30000,36,833.333,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d012323-0min-0Ni-Rapa-R1,0min,0min,A1.fcs,A1,Experiment,None,,cell,FSC-H,SSC-H,28222,36,783.944,94.073,94.073,529614,115173,497019,105868,426991,109572,156737.91,44089.70,29.59,38.28,149477.21,32941.15,30.07,31.12
d012323-0min-0Ni-Rapa-R1,0min,0min,A1.fcs,A1,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,13372,36,371.444,44.573,99.806,479829,490339,463447,468251,426987,445546,117342.27,137924.17,24.46,28.13,111753.94,135076.72,24.11,28.85
d012323-0min-0Ni-Rapa-R1,0min,0min,A1.fcs,A1,Experiment,None,,single cell,FSC-H,FSC-A,13398,36,372.167,44.660,44.660,480440,491105,463765,468515,426987,445546,118146.94,138918.80,24.59,28.29,112212.80,135518.53,24.20,28.93
d012323-0min-0Ni-Rapa-R1,0min,0min,A1.fcs,A1,Experiment,None,,CTA1-GFP,BL1-H,,13372,36,371.444,44.573,44.573,4194,N/A,3796,N/A,4576,N/A,2276.75,N/A,54.28,N/A,1899.21,N/A,50.03,N/A
d012323-0min-0Ni-Rapa-R1,0min,0min,A1.fcs,A1,Experiment,None,,single cell,FSC-H,FSC-W,13398,36,372.167,44.660,47.474,480440,86,463765,85,426987,86,118146.94,8.20,24.59,9.50,112212.80,7.41,24.20,8.72
d012323-0min-0Ni-Rapa-R1,0min,0min,A1.fcs,A1,Experiment,None,,cell,FSC-H,FSC-W,28222,36,783.944,94.073,94.073,529614,110,497019,99,426991,86,156737.91,36.06,29.59,32.87,149477.21,23.72,30.07,23.96
d012323-0min-0Ni-Rapa-R1,0min,0min,A2.fcs,A2,Experiment,None,N/A,All Events,N/A,N/A,30000,45,666.667,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d012323-0min-0Ni-Rapa-R1,0min,0min,A2.fcs,A2,Experiment,None,,cell,FSC-H,SSC-H,28115,45,624.778,93.717,93.717,534831,115278,504830,106778,445459,97270,154408.63,42716.52,28.87,37.06,150234.82,32184.28,29.76,30.14
d012323-0min-0Ni-Rapa-R1,0min,0min,A2.fcs,A2,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,14349,45,318.867,47.830,99.944,474759,488742,464070,472457,435359,451565,108174.63,128246.76,22.79,26.24,107249.80,129027.71,23.11,27.31
d012323-0min-0Ni-Rapa-R1,0min,0min,A2.fcs,A2,Experiment,None,,single cell,FSC-H,FSC-A,14357,45,319.044,47.857,47.857,474961,488965,464156,472517,435359,451565,108484.07,128562.94,22.84,26.29,107377.30,129116.67,23.13,27.33
