Plate,Experiment,Group,Filename,Sample,Workspace,Compensation Source,Plot Title,Gate,X Parameter,Y Parameter,Count,Volume,Concentration,%Total,%Gated,X Mean,Y Mean,X Median,Y Median,X Peak,Y Peak,X SD,Y SD,X %CV,Y %CV,X rSD,Y rSD,X %rCV,Y %rCV
0min-CTA1pr-2-4Imp-V,0min,0Pi-0min,A1.fcs,A1,Experiment,None,N/A,All Events,N/A,N/A,30000,36,833.333,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0min-CTA1pr-2-4Imp-V,0min,0Pi-0min,A1.fcs,A1,Experiment,None,,cell,FSC-H,SSC-H,27896,36,774.889,92.987,92.987,437337,128601,402460,115540,347221,111625,158551.78,55459.53,36.25,43.13,145070.92,40886.40,36.05,35.39
0min-CTA1pr-2-4Imp-V,0min,0Pi-0min,A1.fcs,A1,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,15776,36,438.222,52.587,99.905,416370,432405,392436,402007,347185,369777,114852.37,134579.24,27.58,31.12,110073.41,129788.28,28.05,32.29
0min-CTA1pr-2-4Imp-V,0min,0Pi-0min,A1.fcs,A1,Experiment,None,,single cell,FSC-H,FSC-A,15791,36,438.639,52.637,52.637,416686,432850,392569,402212,347185,369777,115278.18,135295.69,27.67,31.26,110302.47,130050.70,28.10,32.33
0min-CTA1pr-2-4Imp-V,0min,0Pi-0min,A1.fcs,A1,Experiment,None,,CTA1-GFP,BL1-H,,15776,36,438.222,52.587,52.587,3849,N/A,3340,N/A,4329,N/A,2354.93,N/A,61.18,N/A,1693.13,N/A,50.69,N/A
0min-CTA1pr-2-4Imp-V,0min,0Pi-0min,A1.fcs,A1,Experiment,None,,single cell,FSC-H,FSC-W,15791,36,438.639,52.637,56.607,416686,85,392569,83,347185,86,115278.18,7.66,27.67,9.06,110302.47,7.41,28.10,8.93
0min-CTA1pr-2-4Imp-V,0min,0Pi-0min,A1.fcs,A1,Experiment,None,,cell,FSC-H,FSC-W,27896,36,774.889,92.987,92.987,437337,100,402460,89,347221,86,158551.78,41.13,36.25,41.10,145070.92,13.34,36.05,14.99
0min-CTA1pr-2-4Imp-V,0min,0Pi-0min,A2.fcs,A2,Experiment,None,N/A,All Events,N/A,N/A,30000,34,882.353,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0min-CTA1pr-2-4Imp-V,0min,0Pi-0min,A2.fcs,A2,Experiment,None,,cell,FSC-H,SSC-H,28539,34,839.382,95.130,95.130,431905,123844,401445,113571,342980,117772,149126.62,51071.18,34.53,41.24,131020.32,37137.65,32.64,32.70
0min-CTA1pr-2-4Imp-V,0min,0Pi-0min,A2.fcs,A2,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,15874,34,466.882,52.913,99.862,416048,430754,394453,403165,371679,330793,113455.64,133773.83,27.27,31.06,105099.29,125102.53,26.64,31.03
0min-CTA1pr-2-4Imp-V,0min,0Pi-0min,A2.fcs,A2,Experiment,None,,single cell,FSC-H,FSC-A,15896,34,467.529,52.987,52.987,416424,431357,394633,403334,371679,330793,113931.32,134726.93,27.36,31.23,105385.43,125427.96,26.70,31.10
0min-CTA1pr-2-4Imp-V,0min,0Pi-0min,A2.fcs,A2,Experiment,None,,CTA1-GFP,BL1-H,,15874,34,466.882,52.913,52.913,6101,N/A,5623,N/A,6409,N/A,2879.61,N/A,47.20,N/A,2223.16,N/A,39.54,N/A
